"Title","URL","image URL","image2 URL","Price1","Price2","Price3","desc1","desc2","desc3","Item ID","Type","Brand","Price level","Tag ID","Gender","online Date","offline Date","Stock","Status"
"Taikoo Sugar Cubes","http://www.fieldschina.com/en/item-1095.html","http://www.fieldschina.com/image/product/201103/51fbe6e237807486799.jpg","","15","15","0","Made from premium imported cane sugar, Taikoo's white sugar cubes are a classic accompaniment for tea, coffee, and other hot beverages.
","","","1095","Baking Necessities","Baking Necessities","","","","","","50000","1"
"Nestle Condensed Milk","http://www.fieldschina.com/en/item-1105.html","http://www.fieldschina.com/image/product/201404/1398103242127004.jpg","","16","16","0","Sweet and creamy, Nestle's Condensed Milk is made from only two ingredients: fresh whole milk and natural sugar, with no added flavors or preservatives. Use it in your favorite desserts, try it in cheesecake, or boil in the can to create a luscious Dulce de Leche.
","","","1105","Milk","Milk","","","","","","50000","1"
"Tiptree Sweet Tip Raspberry Jam","http://www.fieldschina.com/en/item-1115.html","http://www.fieldschina.com/image/product/201103/51fbe6e29dab3590330.jpg","","35","35","0","In the rolling English countryside, on the edge of the quiet village of Tiptree, stands the farm of Wilkin &amp; Sons Ltd. The Wilkin family¡¯s farm has been an Essex County landmark for over 300 years, and most of their jams, conserves, preserves, and marmalades are made of fruit grown and picked on the family farm. The result is superior quality fruit simply turned into superior quality preserves, like this raspberry jam made with Scottish 'Sweet Tip' raspberries. Must be refrigerated.
","","","1115","Honey, Jams &amp; Spreads","Honey, Jams &amp; Spreads","","","","","","50000","1"
"Lea &amp; Perrins Worcestershire Sauce","http://www.fieldschina.com/en/item-1152.html","http://www.fieldschina.com/image/product/201103/51fbe6e2d6454167065.jpg","","28","28","0","What do BBQ sauce, Caesar salad, and Bloody Mary cocktails have in common? Worcestershire sauce. The first name in this enigmatic sauce is Lea &amp; Perrins, and their secret blend of molasses, tamarind, aged malt vinegar, red onions, garlic, shallots, cloves and other spices is matured in casks in their English factory for over three years, and has remained true to the original recipe for over 160 years. Use it in marinades, salad dressings, casseroles, soups, sauces or& cocktails; you can& even splash it& on fresh seafood.
","","","1152","Condiments &amp; Sauces","Condiments &amp; Sauces","","","","","","50000","1"
"Oyster Bay 2009 | Marlborough Chardonnay","http://www.fieldschina.com/en/item-1200.html","http://www.fieldschina.com/image/product/201104/51fbe6e308964267239.jpg","","200","200","0","Marlborough, New Zealand. Aromas and flavors of ripe citrus and stonefruit, balanced with subtle oak, and a creamy texture to finish.
","","","1200","White","White","","","","","","50000","1"
"Oyster Bay 2012 | Marlborough Sauvignon Blanc","http://www.fieldschina.com/en/item-1201.html","http://www.fieldschina.com/image/product/201104/51fbe6e30feab547866.jpg","","200","200","0","Marlborough, New Zealand. A concentration of assertive passionfruit and tropical fruit flavors with an abundant bouquet, it is a wine that is always crisp, elegant and refreshing.
","","","1201","White","White","","","","","","50000","1"
"Fiji Water","http://www.fieldschina.com/en/item-1213.html","http://www.fieldschina.com/image/product/201308/1375970971471307.jpg","","279","279","0","Natural water from a pristine aquifer in the Fiji islands. Until you crack open the bottle, Fiji Water is completely untouched by man. This water gets its distinctly soft and smooth taste and texture from its natural filtration through many layers of ancient volcanic rock. The water is then pumped up directly from the Fiji Water aquifer and immediately bottled leaving this water 100% natural.
","","","1213","Water","Water","","","","","","50000","1"
"Kettle Chips Honey Dijon","http://www.fieldschina.com/en/item-1216.html","http://www.fieldschina.com/image/product/201404/1397669542855795.jpg","","30","30","0","Extra crunchy premium potato chips flavored with spicy dijon mustard and a sweet touch of honey.
","","","1216","Snacks","Snacks","","","","","","50000","1"
"Kettle Chips New York Cheddar","http://www.fieldschina.com/en/item-1217.html","http://www.fieldschina.com/image/product/201404/1397669121986061.jpg","","30","30","0","Premium extra crunchy potato chips with a powerfully cheesy flavor.
","","","1217","Snacks","Snacks","","","","","","50000","1"
"Kettle Chips Sour Cream and Onion","http://www.fieldschina.com/en/item-1219.html","http://www.fieldschina.com/image/product/201104/51fbe6e33e6b6254642.jpg","","30","30","0","Kettle Brand's potato chips aren't just delicious, they're also& 100% natural: the best non-GMO potatoes are thinly sliced, hand-cooked until crunchy, then& flavored with natural seasonings. With no artificial ingredients, the only things that go into these classic Sour Cream &amp; Onion chips are potatoes, rich sour cream, and savory onion. Gluten free.
","","","1219","Snacks","Snacks","","","","","","50000","1"
"Kettle Chips Spicy Thai","http://www.fieldschina.com/en/item-1220.html","http://www.fieldschina.com/image/product/201404/1397668888141453.jpg","","30","30","0","Premium potato chips, extra crunchy and flavored with the sweet snap of ginger and the deliciously dry heat of red chili.
","","","1220","Snacks","Snacks","","","","","","50000","1"
"Kettle Chips Jalapeno","http://www.fieldschina.com/en/item-1221.html","http://www.fieldschina.com/image/product/201104/51fbe6e34627d874576.jpg","","30","30","0","Premium, extra crunchy potato chips with the rich zesty flavor and crisp spicy bite of jalapenos.
","","","1221","Snacks","Snacks","","","","","","50000","1"
"Kettle Chips Krinkle Cut Buffalo Bleu","http://www.fieldschina.com/en/item-1223.html","http://www.fieldschina.com/image/product/201404/1397669347204603.jpg","","30","30","0","Flavored with the intense flavors of chili spice and blue cheese, and crinkle cut to give their crunch even more bite.
","","","1223","Snacks","Snacks","","","","","","50000","1"
"American Lemons","http://www.fieldschina.com/en/item-123.html","http://www.fieldschina.com/image/product/201312/1386698034788613.jpg","","25","25","0","Plump flesh and fragrant rind make these lemons excellent for juicing and desserts. High in vitamin C.
","","","123","Citrus Fruit","Citrus Fruit","","","","","","50000","1"
"Broccoli","http://www.fieldschina.com/en/item-680.html","http://www.fieldschina.com/image/product/201011/51fbe6e00e4be288872.jpg","","15","12","0","Packed with vitamins, iron& and dietary fiber, our nutritious broccoli is grown in Shanghai and delivered fresh to your door. Stir-fried, steamed or added to soups, this power food easily enhances a healthy diet.
","","","680","Garden Vegetables","Garden Vegetables","","","","","","50000","1"
"FIELDS Smoked Bacon","http://www.fieldschina.com/en/item-1259.html","http://www.fieldschina.com/image/product/201402/1392119165881662.jpg","","35","35","0","FIELDS delicious Smoked Bacon is cut from the finest quality pork belly. Perfect in breakfasts, sandwiches, salads and pastas, it's a true taste of home you don't want to live without. Product arrives& frozen.
","","","1259","Pork","Pork","","","","","","50000","1"
"Sugar Snap Peas","http://www.fieldschina.com/en/item-1260.html","http://www.fieldschina.com/image/product/201408/1407776143828757.jpg","","20","20","0","The quintessential spring veg, fresh peas are infinitely better for you than the canned or frozen varieties. Add raw to salads or steam lightly to preserve their taste and color.&  recipe!
","","","1260","Beans & Legumes","Beans & Legumes","","","","","","50000","1"
"Decoy 2008 | Napa Valley Merlot","http://www.fieldschina.com/en/item-1266.html","http://www.fieldschina.com/image/product/201105/51fbe6e3b4a31562312.jpg","","300","300","0","From Napa, California, USA, this fruity Merlot has non overbearing tannins and goes well with seasoned red meats and seafood. When kept for one to two years in the cellar, more complexities in the taste and aroma are brought out.
","","","1266","Red","Red","","","","","","50000","1"
"FIELDS Red Figs","http://www.fieldschina.com/en/item-127.html","http://www.fieldschina.com/image/product/201006/51fbe6dc1b234593698.jpg","","40","30","0","These local red figs have a sweet and delicate texture. An excellent source of potassium, figs help maintain a healthy blood pressure. Low in calories and full of vitamins and antioxidants, add them& to yogurt or cereal for a light and nutritious breakfast or try& with& pork for a mouthwatering, sweet &amp; savory combination.
","","","127","Tropical & Specialty Fruit","Tropical & Specialty Fruit","","","","","","50000","1"
"Kettle Chips Backyard Barbeque","http://www.fieldschina.com/en/item-1288.html","http://www.fieldschina.com/image/product/201404/1397669406168506.jpg","","30","30","0","Premium potato chips, extra crunchy and with a flavor that's smoky, spicy, tangy and sweet all at once.
","","","1288","Snacks","Snacks","","","","","","50000","1"
"Ibonoito Somen Noodles","http://www.fieldschina.com/en/item-4655.html","http://www.fieldschina.com/image/product/201309/1379502496130026.jpg","","58","58","0","A convenient East Asian staple. Best when used in a meat or fish flavored broth.
","","","4655","Pasta, Rice &amp; Grains","Pasta, Rice &amp; Grains","","","","","","50000","1"
"Frozen Blueberries","http://www.fieldschina.com/en/item-1388.html","http://www.fieldschina.com/image/product/201106/51fbe6e4332d6120261.jpg","","40","40","0","Grown locally, Frozen Blueberries are a& tasty addition to muffins, pancakes and smoothies. Full of healthy antioxidants,& their relatively low GI index means they're excellent at warding off hunger.
","","","1388","Frozen Fruit","Frozen Fruit","","","","","","50000","1"
"2010 Crego e Monaguillo","http://www.fieldschina.com/en/item-1397.html","http://www.fieldschina.com/image/product/201106/51fbe6e449039645631.jpg","","150","150","0","Galicia, Spain. This white wine has a fresh and cool taste, with intense and fruity aromas of apple and hay. It has an excellent balance between alcohol and acidity.
","","","1397","White","White","","","","","","50000","1"
"Miguel Merino 2004 | Rioja Reserva Vitola","http://www.fieldschina.com/en/item-1405.html","http://www.fieldschina.com/image/product/201106/51fbe6e450467785632.jpg","","400","400","0","From, Rioja, Spain, this cherry red wine with brilliant hues is made out of ripe fruit (apricots, plums, black fruits) combined with aging spices (vanilla, black pepper, cloves) and a balsamic and mineral (licorice, eucalyptus). Delicious when had with sausages, pasta, vegetables, beef and lamb stews.
","","","1405","Red","Red","","","","","","50000","1"
"Zespri Green Kiwis","http://www.fieldschina.com/en/item-142.html","http://www.fieldschina.com/image/product/201006/51fbe6dc2b00c859681.jpg","","35","35","0","As healthy as they are delicious. Juiciness and naturally sweet flavor make them a great mid-morning snack, perfect for the office or putting in the kids' lunchboxes.
","","","142","Tropical & Specialty Fruit","Tropical & Specialty Fruit","","","","","","50000","1"
"De Cecco Spaghetti No. 12","http://www.fieldschina.com/en/item-277.html","http://www.fieldschina.com/image/product/201006/51fbe6dcf1209840169.jpg","","27","27","0","De Cecco pasta is a high-quality pasta ideal for home cooking,& mostly& because it is relatively forgiving ? its al dente time window is fairly long, lasting about 5 minutes. Spaghetti is the typical circular, long rod pasta. The perfect match for this pasta type is a either cold or warm fresh tomato, vegetable or herb-based sauces, for example a delicious but simple bolognese.

Ingredients:

Durum Wheat, Semolina
","","","277","Pasta, Rice &amp; Grains","Pasta, Rice &amp; Grains","","","","","","50000","1"
"Gonzales Byass Sherry | Pedro Ximenez Dulce Nectar","http://www.fieldschina.com/en/item-1470.html","http://www.fieldschina.com/image/product/201107/51fbe6e48dd40243553.jpg","","288","288","0","
Intense ebony in colour and rich, sweet and velvety smooth on the palate. With dried fruits and fig aromas on the nose. Nectar shows complex flavours of caramel, dried fruits, figs, mocha, nuts and spices.


As a sweet dessert wine served on its own. Chilled Nectar is the perfect match for chocolate, ice cream and sweet puddings.

& 
","","","1470","Dessert Wines","Dessert Wines","","","","","","50000","1"
"Black Cottage 2012 | Marlborough Pinot Gris","http://www.fieldschina.com/en/item-1492.html","http://www.fieldschina.com/image/product/201107/51fbe6e4a3b5f152027.jpg","","200","200","0","Black Cottage Pinot Gris is crafted in Marlborough, New Zealand. This rich a succulent 2011 Pinot Gris is filled with vibrant aromas of roses, pear and exotic spices. This heavenly nose is supported by flavors of stone fruit, ginger and a hint of natural sweetness. This wine pairs perfectly with Asian cuisine!
","","","1492","White","White","","","","","","50000","1"
"Mission 10&quot; Whole Wheat Tortillas","http://www.fieldschina.com/en/item-1534.html","http://www.fieldschina.com/image/product/201108/51fbe6e4d0be4948837.jpg","","40","40","0","Serving size: 1pc &  &  Calories: 130 &  & &  Fat: 2.0g

& 

Soft taco size. Simply fill these oversize whole wheat flour tortillas with your favorite ingredients for a delicious meal in minutes. Soft, full of flavor, and very healthy, Mission's tortillas contain no trans fat, lard, or cholesterol, and have as little as 5 grams of net carbs per tortilla.
","","","1534","Buns, Tortillas & Pies","Buns, Tortillas & Pies","","","","","","50000","1"
"Limes","http://www.fieldschina.com/en/item-4103.html","http://www.fieldschina.com/image/product/201306/51fbe70df3409776384.jpg","","12","12","0","These limes are a sour citrus fruit with many surprising health benefits. Weight loss, skin care, improved digestion, eye care; the list is never ending! So when your dish needs a spruce up with some zest, don¡¯t hold back on these delicious limes!
","","","4103","Citrus Fruit","Citrus Fruit","","","","","","50000","1"
"Malu Green Grapes (Seedless)","http://www.fieldschina.com/en/item-1539.html","http://www.fieldschina.com/image/product/201308/1375520911391390.jpg","","60","60","0","Malu grapes are plump and juicy and fill the mouth with delightful bursts of flavor. One of the tastiest varities of grape around,& Malu& have moderately thick skin encasing a delicious seedless& center. They're& exclusively grown in the Shanghai district and are only available at this time of year, so get yours& today before they're gone.
","","","1539","Berries, Cherries & Grapes","Berries, Cherries & Grapes","","","","","","50000","1"
"New Zealand Pacific Rose Apples","http://www.fieldschina.com/en/item-154.html","http://www.fieldschina.com/image/product/201006/51fbe6dc3a5a9396084.jpg","","48","40","0","With a radiant rose-pink skin,& Pacific Roses are the apples that are too pretty to resist. A cross between Royal Gala and Splendour, Pacific Roses combine the best features of both to create an apple that looks good and tastes even better.
","","","154","Apples, Bananas & Pears","Apples, Bananas & Pears","","","","","","50000","1"
"Isola Bio Millet Milk","http://www.fieldschina.com/en/item-1565.html","http://www.fieldschina.com/image/product/201109/51fbe6e52db95489617.jpg","","38","38","0","Vegetable alternative for those with gluten intolerances who don't want to compromise on sweetness. Excellent for vegetarians, vegans, or people with gluten allergies. Naturally sweet and great for breakfast cereals, cooking, and drinking as is.
","","","1565","Non-Dairy Milk","Non-Dairy Milk","","","","","","50000","1"
"Isola Bio Spelt Milk","http://www.fieldschina.com/en/item-1566.html","http://www.fieldschina.com/image/product/201407/1406631720967137.jpg","","38","38","0","A tasty alternative to dairy milk, made from spelt grain. Excellent for vegetarians, vegans& or people with food allergies.& Isola Bio is an Italian natural foods company, with a special range of non-dairy milks made from traditional cereals. Contains gluten.
","","","1566","Non-Dairy Milk","Non-Dairy Milk","","","","","","50000","1"
"Isola Bio Oat Milk","http://www.fieldschina.com/en/item-1567.html","http://www.fieldschina.com/image/product/201109/51fbe6e53d935231185.jpg","","38","38","0","Naturally sweet, cholesterol free, and great for breakfast cereals, tea, coffee or& smoothies. Ideal for vegetarians and& vegans, with no added sugars. Contains gluten.
","","","1567","Non-Dairy Milk","Non-Dairy Milk","","","","","","50000","1"
"Bellamy's Organic Follow on Formula","http://www.fieldschina.com/en/item-156.html","http://www.fieldschina.com/image/product/201309/1378303936550678.jpg","","398","398","0","From 6 to 12 months. Bellamy's Organic Follow on Formula is casein dominant and suitable for babies beginning solids. It is often enjoyed by hungry babies because the protein takes longer to digest.
","","","156","Baby Formulas","Baby Formulas","","","","","","50000","1"
"Bellamy's Organic Toddler Formula","http://www.fieldschina.com/en/item-161.html","http://www.fieldschina.com/image/product/201309/1378303824107353.jpg","","398","369","0","From 12 months. Bellamy's Organic Toddler (Formula) is a nutritious organic milk drink, rich in minerals and vitamins. Australian 100% Certified Organic . Ingredients: Organic milk solids, organic maltodextrin, organic dimineralised whey powder, organic lactose, organic soybean oil, inulin, organic sucrose, lecithin (soy).
","","","161","Baby Formulas","Baby Formulas","","","","","","50000","1"
"Baby Abalone","http://www.fieldschina.com/en/item-1629.html","http://www.fieldschina.com/image/product/201109/51fbe6e5879a6203297.jpg","","200","200","0","A true delicacy of the sea, Abalone has a remarkably delicate and creamy flavor, with a firm texture and a clean aftertaste. It¡¯s also a good source of protein and very low in fat. Enjoy& saut¨¦ed with garlic, tossed over pasta, steamed,or in a variety of other ways.
","","","1629","Shellfish","Shellfish","","","","","","50000","1"
"Cowpeas","http://www.fieldschina.com/en/item-1663.html","http://www.fieldschina.com/image/product/201402/1393495787187283.jpg","","15","15","0","Vibrant, colorful and tasty, Cowpeas, (otherwise known as long beans), are popular in the Southern US, Africa, and Asia. They are great when picked young for use as green snap beans, and make a delicious side-dish when boiled. Our recommendation, though, would be to match their great nutty flavor with butter and garlic in a stir-fry. 

& 
","","","1663","Beans & Legumes","Beans & Legumes","","","","","","50000","1"
"Chinese Mountain Yam","http://www.fieldschina.com/en/item-1667.html","http://www.fieldschina.com/image/product/201110/51fbe6e599b62441017.jpg","","12","12","0","Despite the name, don't confuse this for an western-style orange yam. The Chinese Mountain Yam is a tuber found across northern Asia that tastes a bit like radish when raw, Its most defining feature is certainly its texture, which becomes sticky and slimy the more it's handled or cut. For the Japanese and Chinese, that's the draw, though it can also be cooked in soups and stews, where the slimy texture acts as a natural thickener. Try them in this simple and refreshing Chinese Mountain Yam Stir-Fry recipe!

& 



The yam must be soaked in water and vinegar prior to use to neutralize any potential irritation. Use a potato peeler to peel off the Chinese yam skin, remember to wear gloves when handling fresh Chinese yam as it will cause your hands to itch.



& 
","","","1667","Root Vegetables","Root Vegetables","","","","","","50000","1"
"Burdock","http://www.fieldschina.com/en/item-1668.html","http://www.fieldschina.com/image/product/201403/1395414877704603.jpg","","35","35","0","Is it a walking stick? A furry branch? Or a food? This brown-skinned vegetable looks like it¡¯s just been snapped off a tree! Used extensively in Chinese medicine, burdock¡¯s pungent flavor makes it a favorite ingredient in pork miso soup and several popular Japanese dishes. Shred and braise burdock root and carrot with soy sauce, sugar, sake and a touch of sesame oil to create an impressive kinpira gob¨­ dish fit for an emperor
","","","1668","Root Vegetables","Root Vegetables","","","","","","50000","1"
"Taro","http://www.fieldschina.com/en/item-1670.html","http://www.fieldschina.com/image/product/201308/1377080347135658.jpg","","22","22","0","Native to Southeast Asia, this starchy root is a popular ingredient in Chinese cuisine. Similar in appearance to yam, it¡¯s a great substitute for potatoes and a tasty addition to stews and soups. In Northern China, it's often boiled or steamed and then peeled and served with sugar. Try them in this popular Asian dessert Taro Coconut Cream recipe!

& 



Before handling taro at home, you should wear rubber gloves to peel, wash and cut it. The juice of raw taro can cause mild skin irritation in some people. Once cooked, the tuber will not cause any irritation.


","","","1670","Root Vegetables","Root Vegetables","","","","","","50000","1"
"Green Pumpkin","http://www.fieldschina.com/en/item-1673.html","http://www.fieldschina.com/image/product/201110/51fbe6e5a13e8255325.jpg","","20","20","0","These boldly colored pumpkins might be green on the outside, but are most definitely orange on the inside. Like many Asian pumpkin varieties, their flesh is milder than in the West, and the higher water content makes them better suited to dry cooking methods, like roasting and pan-frying.
","","","1673","Garden Vegetables","Garden Vegetables","","","","","","50000","1"
"Bitter Melon","http://www.fieldschina.com/en/item-1676.html","http://www.fieldschina.com/image/product/201110/51fbe6e5ab3fe829202.jpg","","24","22","0","An acquired taste that's been popular in Asia for thousands of years, including on the Japanese island of Okinawa& where the high consumption of bitter melon is reputed to be the source of the island residents' famous longevity.
","","","1676","Asian Greens","Asian Greens","","","","","","50000","1"
"Peppers (Hangzhou)","http://www.fieldschina.com/en/item-1691.html","http://www.fieldschina.com/image/product/201401/1389788757987113.jpg","","12","12","0","Favored by Chinese chefs for their bright flavor and crisp texture, Hangzhou peppers are green and mild (though there's always a spicy one lurking in every bunch). A quick and easy way to add vibrancy to a dish.


Discover delicious Hangzhou pepper recipes!


& 


","","","1691","Peppers/Chilies","Peppers/Chilies","","","","","","50000","1"
"Asparagus","http://www.fieldschina.com/en/item-1693.html","http://www.fieldschina.com/image/product/201110/51fbe6e5cdb1a248236.jpg","","30","30","0","High in vitamins B6 and C as well as fiber, folate and and antioxidants, asparagus is an excellent nutritional choice.&  Steam or shave the succulent stems into salads, pasta dishes, omelets or risottos to give your dish a fresh springtime twist.

& 

Try dipping them in this healthy 

& 

*1 cup of raw asparagus provides 12% of the RDA for iron.
","","","1693","Garden Vegetables","Garden Vegetables","","","","","","50000","1"
"Frozen Cooked Whole Brown Crab","http://www.fieldschina.com/en/item-7491.html","http://www.fieldschina.com/image/product/201407/1406288760139903.jpg","","148","132","0","A Cooked Whole& Brown Crab sourced by boats sailing waters all around the UK. Caught between August and December,& enjoy the delicate flavor and texture of both brown and white crab meat, plus any crab's true delicacy: the claw meat.& Defrost thoroughly and use within 2 days.& Product arrives frozen.
","","","7491","Shellfish","Shellfish","","","","","","50000","1"
"Golden Leaf Chinese Celery (Organic)","http://www.fieldschina.com/en/item-1710.html","http://www.fieldschina.com/image/product/201110/51fbe6e5e704b377742.jpg","","18","18","0","Tender and crispy, the thin stalks of this variety of Chinese Celery are hollow. Add both the stalks and the leaves to cooked dishes. Chinese Celery is smaller& than common celery and has a stronger flavor. The seeds of the plant are also used, both in cooking and in traditional Chinese medicine.
","","","1710","Garden Vegetables","Garden Vegetables","","","","","","50000","1"
"New Zealand Gala Apples","http://www.fieldschina.com/en/item-1747.html","http://www.fieldschina.com/image/product/201110/51fbe6e5f05ae992607.jpg","","48","48","0","With a pink blush, firm crispness and an extremely sweet flavor, it's no wonder that the& Gala apple is one of the world¡¯s premium apple varieties.
","","","1747","Apples, Bananas & Pears","Apples, Bananas & Pears","","","","","","50000","1"
"Organic Coconut Oil","http://www.fieldschina.com/en/item-1757.html","http://www.fieldschina.com/image/product/201110/51fbe6e60b611826910.jpg","","140","140","0","Coconut oil is extracted from the& flesh of matured coconuts. Coconut oil is very heat-stable, making it ideal for cooking foods at high temperatures. Use it in place of butter when making pancakes for added flavor,& or use it in place of all cooking oils, even when cooking savory dishes. The coconut flavor mellows out after cooking.
","","","1757","Oil","Oil","","","","","","50000","1"
"eco&amp;more Laundry Detergent","http://www.fieldschina.com/en/item-1758.html","http://www.fieldschina.com/image/product/201110/51fbe6e612fc8279564.jpg","","85","78","0","eco&amp;more Laundry Liquid has no added fragrance, making it safer for those who suffer from allergies, eczema and skin irritations. the absence of artificial fragrances has the additional benefit of making it safe to use when caring for baby clothes. Works well in warm or cold water.

Contains: NO toxic petrochemicals, NO phosphates, NO nitrates, NO enzymes, NO chlorine, NO EDTA, NO optical whiteners, NO TEA, NO synthetic dyes or perfumes. 

Ingredients: Plant Based Non-ionic and Anionic Surfactants, Fatty Acid Derivative, Mineral Hydroxide, Natural Eucalyptus Oil.
","","","1758","Home","Home","","","","","","50000","1"
"eco&amp;more Rosemary &amp; Mint Hand Wash","http://www.fieldschina.com/en/item-1759.html","http://www.fieldschina.com/image/product/201110/51fbe6e61a372942217.jpg","","55","55","0","A moisture-rich hand wash to both cleanse and nourish your hands with essential oils and herbal extracts formulated to help protect your skin.

NO toxic petrochemicals, NO propylene glycol, NO parabens, NO DEA, NO artificial dyes or perfumes.


Aqua, Alkyl Ethoxy Sulphates (AES), Coconut Diethanol Amide, Glycerol, Alkyl Polyglucosides, Citric Acid, VB3, Phenoxyethanol, Pro Vitamin B, Mint Oil, Rosemary Oil.

& 
","","","1759","Personal Care","Personal Care","","","","","","50000","1"
"eco&amp;more Hair &amp; Body Wash for Babies","http://www.fieldschina.com/en/item-4476.html","http://www.fieldschina.com/image/product/201208/51fbe6f0ac582381242.jpg","","115","115","0","eco&amp;more baby products contain only plant based ingredients which will nourish and protect your baby¡¯s delicate skin. This foam wash has been carefully formulated to match the oils and amino acids found naturally in the skin.

An excellent, gentler alternative to soap, this hair and body wash combines the moisturizing benefits wheat protein and organic essential oils, providing only the finest in skin care and nourishment in one easy step. Great for sensitive skin.
","","","4476","Maternal &amp;Child","Maternal &amp;Child","","","","","","50000","1"
