"Title","URL","image URL","image2 URL","Price1","Price2","Price3","desc1","desc2","desc3","Item ID","Type","Brand","Price level","Tag ID","Gender","online Date","offline Date","Stock","Status"
"2011 达柯红梅乐葡萄酒","http://www.fieldschina.com/zh/item-403.html","http://www.fieldschina.com/zh/item-403.html","","800","800","0","","","","403","红葡萄酒","","","","","","","0","0"
"荞麦苗","http://www.fieldschina.com/zh/item-465.html","http://www.fieldschina.com/zh/item-465.html","","16","16","0","","","","465","芽菜","","","","","","","0","0"
"豌豆苗","http://www.fieldschina.com/zh/item-466.html","http://www.fieldschina.com/zh/item-466.html","","12","12","0","","","","466","芽菜","","","","","","","0","0"
"三文鱼","http://www.fieldschina.com/zh/item-471.html","http://www.fieldschina.com/zh/item-471.html","","80","80","0","","","","471","鱼类","","","","","","","0","0"
"红皮土豆","http://www.fieldschina.com/zh/item-478.html","http://www.fieldschina.com/zh/item-478.html","","20","20","0","","","","478","根茎类","","","","","","","0","0"
"大叶混合菜400g（沙拉菜套装包括：FIELDS 精选芝麻菜、有机罗莎红生菜、有机罗莎绿生菜、有机罗马生菜、有机菊苣）","http://www.fieldschina.com/zh/item-513.html","http://www.fieldschina.com/zh/item-513.html","","35","35","0","","","","513","田园时蔬，有机","","","","","","","0","0"
"大叶混合菜400g（沙拉菜套装包括：FIELDS 精选芝麻菜、有机罗莎红生菜、有机罗莎绿生菜、有机罗马生菜、有机菊苣）","http://www.fieldschina.com/zh/item-513.html","http://www.fieldschina.com/zh/item-513.html","","35","35","0","","","","513","沙拉混合菜","","","","","","","0","0"
"日本南瓜","http://www.fieldschina.com/zh/item-515.html","http://www.fieldschina.com/zh/item-515.html","","18","18","0","","","","515","田园时蔬，有机","","","","","","","0","0"
"日本南瓜","http://www.fieldschina.com/zh/item-515.html","http://www.fieldschina.com/zh/item-515.html","","18","18","0","","","","515","田园时蔬","","","","","","","0","0"
"有机芥兰（大）","http://www.fieldschina.com/zh/item-517.html","http://www.fieldschina.com/zh/item-517.html","","18","18","0","","","","517","田园时蔬，有机","","","","","","","0","0"
"有机芥兰（大）","http://www.fieldschina.com/zh/item-517.html","http://www.fieldschina.com/zh/item-517.html","","18","18","0","","","","517","本地蔬菜","","","","","","","0","0"
"有机黑毛猪：猪肉糜","http://www.fieldschina.com/zh/item-523.html","http://www.fieldschina.com/zh/item-523.html","","65","65","0","","","","523","精选肉类","","","","","","","0","0"
"有机黑毛猪：猪肉糜","http://www.fieldschina.com/zh/item-523.html","http://www.fieldschina.com/zh/item-523.html","","65","65","0","","","","523","猪肉","","","","","","","0","0"
"有机黑毛猪：猪肉糜","http://www.fieldschina.com/zh/item-523.html","http://www.fieldschina.com/zh/item-523.html","","65","65","0","","","","523","有机黑毛猪","","","","","","","0","0"
"有机黑毛猪：猪肉糜","http://www.fieldschina.com/zh/item-523.html","http://www.fieldschina.com/zh/item-523.html","","65","65","0","","","","523","肉糜","","","","","","","0","0"
"FIELDS羊肉糜","http://www.fieldschina.com/zh/item-542.html","http://www.fieldschina.com/zh/item-542.html","","55","55","0","","","","542","羊肉及其它肉类","","","","","","","0","0"
"FIELDS羊肉糜","http://www.fieldschina.com/zh/item-542.html","http://www.fieldschina.com/zh/item-542.html","","55","55","0","","","","542","肉糜","","","","","","","0","0"
"得科 圆贝壳型意大利面 91# 500克","http://www.fieldschina.com/zh/item-560.html","http://www.fieldschina.com/zh/item-560.html","","35","35","0","","","","560","五谷杂粮","","","","","","","0","0"
"得科 两头尖直花通型 41#","http://www.fieldschina.com/zh/item-561.html","http://www.fieldschina.com/zh/item-561.html","","27","27","0","","","","561","五谷杂粮","","","","","","","0","0"
"得科 两头尖直花通型 41#","http://www.fieldschina.com/zh/item-561.html","http://www.fieldschina.com/zh/item-561.html","","27","27","0","","","","561","粮油谷物","","","","","","","0","0"
"大蒜","http://www.fieldschina.com/zh/item-566.html","http://www.fieldschina.com/zh/item-566.html","","8","8","0","","","","566","葱姜蒜","","","","","","","0","0"
"美国 罗格琥珀啤酒","http://www.fieldschina.com/zh/item-569.html","http://www.fieldschina.com/zh/item-569.html","","175","175","0","","","","569","啤酒","","","","","","","0","0"
"美国 罗格坏家伙啤酒","http://www.fieldschina.com/zh/item-570.html","http://www.fieldschina.com/zh/item-570.html","","129","129","0","","","","570","啤酒","","","","","","","0","0"
"经典马苏里拉奶酪","http://www.fieldschina.com/zh/item-582.html","http://www.fieldschina.com/zh/item-582.html","","30","30","0","","","","582","安心乳品","","","","","","","0","0"
"经典马苏里拉奶酪","http://www.fieldschina.com/zh/item-582.html","http://www.fieldschina.com/zh/item-582.html","","30","30","0","","","","582","奶酪类","","","","","","","0","0"
"马苏里拉奶酪（小）","http://www.fieldschina.com/zh/item-583.html","http://www.fieldschina.com/zh/item-583.html","","70","70","0","","","","583","安心乳品","","","","","","","0","0"
"马苏里拉奶酪（小）","http://www.fieldschina.com/zh/item-583.html","http://www.fieldschina.com/zh/item-583.html","","70","70","0","","","","583","奶酪类","","","","","","","0","0"
"三文鱼头","http://www.fieldschina.com/zh/item-586.html","http://www.fieldschina.com/zh/item-586.html","","25","25","0","","","","586","鱼类","","","","","","","0","0"
"FIELDS油封鸭","http://www.fieldschina.com/zh/item-603.html","http://www.fieldschina.com/zh/item-603.html","","35","35","0","","","","603","精选肉类","","","","","","","0","0"
"FIELDS油封鸭","http://www.fieldschina.com/zh/item-603.html","http://www.fieldschina.com/zh/item-603.html","","35","35","0","","","","603","家禽类","","","","","","","0","0"
"荔浦芋头","http://www.fieldschina.com/zh/item-605.html","http://www.fieldschina.com/zh/item-605.html","","20","20","0","","","","605","根茎类","","","","","","","0","0"
"Johnsonville 尊乐波兰香肠","http://www.fieldschina.com/zh/item-606.html","http://www.fieldschina.com/zh/item-606.html","","88","88","0","","","","606","香肠","","","","","","","0","0"
"Johnsonville 尊乐 切达干酪香肠","http://www.fieldschina.com/zh/item-608.html","http://www.fieldschina.com/zh/item-608.html","","88","88","0","","","","608","精选肉类","","","","","","","0","0"
"Johnsonville 尊乐 切达干酪香肠","http://www.fieldschina.com/zh/item-608.html","http://www.fieldschina.com/zh/item-608.html","","88","88","0","","","","608","香肠","","","","","","","0","0"
"Johnsonville 尊乐 烟熏肉肠","http://www.fieldschina.com/zh/item-609.html","http://www.fieldschina.com/zh/item-609.html","","88","88","0","","","","609","香肠","","","","","","","0","0"
"蟹味菇","http://www.fieldschina.com/zh/item-640.html","http://www.fieldschina.com/zh/item-640.html","","8","8","0","","","","640","菌菇类","","","","","","","0","0"
"卡萨布兰卡橄榄","http://www.fieldschina.com/zh/item-647.html","http://www.fieldschina.com/zh/item-647.html","","45","45","0","","","","647","杂货","","","","","","","0","0"
"卡萨布兰卡橄榄","http://www.fieldschina.com/zh/item-647.html","http://www.fieldschina.com/zh/item-647.html","","45","45","0","","","","647","橄榄&开胃佐餐冷盘","","","","","","","0","0"
"黑橄榄","http://www.fieldschina.com/zh/item-648.html","http://www.fieldschina.com/zh/item-648.html","","46","46","0","","","","648","杂货","","","","","","","0","0"
"黑橄榄","http://www.fieldschina.com/zh/item-648.html","http://www.fieldschina.com/zh/item-648.html","","46","46","0","","","","648","橄榄&开胃佐餐冷盘","","","","","","","0","0"
"橙皮夹心绿橄榄","http://www.fieldschina.com/zh/item-649.html","http://www.fieldschina.com/zh/item-649.html","","45","45","0","","","","649","杂货","","","","","","","0","0"
"橙皮夹心绿橄榄","http://www.fieldschina.com/zh/item-649.html","http://www.fieldschina.com/zh/item-649.html","","45","45","0","","","","649","橄榄&开胃佐餐冷盘","","","","","","","0","0"
"蒜头绿橄榄","http://www.fieldschina.com/zh/item-650.html","http://www.fieldschina.com/zh/item-650.html","","45","45","0","","","","650","橄榄&开胃佐餐冷盘","","","","","","","0","0"
"FIELDS 精选大叶红茎绿叶菠菜","http://www.fieldschina.com/zh/item-671.html","http://www.fieldschina.com/zh/item-671.html","","20","20","0","","","","671","田园时蔬，有机","","","","","","","0","0"
"FIELDS 精选大叶红茎绿叶菠菜","http://www.fieldschina.com/zh/item-671.html","http://www.fieldschina.com/zh/item-671.html","","20","20","0","","","","671","田园时蔬","","","","","","","0","0"
"FIELDS 精选大绿叶沙拉菜","http://www.fieldschina.com/zh/item-678.html","http://www.fieldschina.com/zh/item-678.html","","26","26","0","","","","678","田园时蔬，有机","","","","","","","0","0"
"FIELDS 精选大绿叶沙拉菜","http://www.fieldschina.com/zh/item-678.html","http://www.fieldschina.com/zh/item-678.html","","26","26","0","","","","678","沙拉混合菜","","","","","","","0","0"
"西兰花","http://www.fieldschina.com/zh/item-680.html","http://www.fieldschina.com/zh/item-680.html","","15","15","0","","","","680","田园时蔬，有机","","","","","","","0","0"
"西兰花","http://www.fieldschina.com/zh/item-680.html","http://www.fieldschina.com/zh/item-680.html","","15","15","0","","","","680","田园时蔬","","","","","","","0","0"
"白萝卜","http://www.fieldschina.com/zh/item-683.html","http://www.fieldschina.com/zh/item-683.html","","15","15","0","","","","683","田园时蔬，有机","","","","","","","0","0"
"白萝卜","http://www.fieldschina.com/zh/item-683.html","http://www.fieldschina.com/zh/item-683.html","","15","15","0","","","","683","根茎类","","","","","","","0","0"
"FIELDS 精选小美形红叶生菜","http://www.fieldschina.com/zh/item-689.html","http://www.fieldschina.com/zh/item-689.html","","15","15","0","","","","689","沙拉混合菜","","","","","","","0","0"
"FIELDS 精选大叶芝麻菜,200克","http://www.fieldschina.com/zh/item-703.html","http://www.fieldschina.com/zh/item-703.html","","25","25","0","","","","703","沙拉混合菜","","","","","","","0","0"
"90%瘦牛肉糜","http://www.fieldschina.com/zh/item-731.html","http://www.fieldschina.com/zh/item-731.html","","160","160","0","","","","731","精选肉类","","","","","","","0","0"
"90%瘦牛肉糜","http://www.fieldschina.com/zh/item-731.html","http://www.fieldschina.com/zh/item-731.html","","160","160","0","","","","731","牛肉","","","","","","","0","0"
"90%瘦牛肉糜","http://www.fieldschina.com/zh/item-731.html","http://www.fieldschina.com/zh/item-731.html","","160","160","0","","","","731","肉糜","","","","","","","0","0"
"Perrier 巴黎水 天然有气矿泉水 原味","http://www.fieldschina.com/zh/item-845.html","http://www.fieldschina.com/zh/item-845.html","","24","24","0","","","","845","饮料","","","","","","","0","0"
"Perrier 巴黎水 天然有气矿泉水 原味","http://www.fieldschina.com/zh/item-845.html","http://www.fieldschina.com/zh/item-845.html","","24","24","0","","","","845","矿泉水","","","","","","","0","0"
"Perrier 巴黎水 含气青柠味饮料","http://www.fieldschina.com/zh/item-846.html","http://www.fieldschina.com/zh/item-846.html","","24","24","0","","","","846","饮料","","","","","","","0","0"
"Perrier 巴黎水 含气青柠味饮料","http://www.fieldschina.com/zh/item-846.html","http://www.fieldschina.com/zh/item-846.html","","24","24","0","","","","846","矿泉水","","","","","","","0","0"
"迪考尔仙芬岱红葡萄酒","http://www.fieldschina.com/zh/item-879.html","http://www.fieldschina.com/zh/item-879.html","","300","300","0","","","","879","红葡萄酒","","","","","","","0","0"
"魅雅粗粒大藏芥末","http://www.fieldschina.com/zh/item-887.html","http://www.fieldschina.com/zh/item-887.html","","32","32","0","","","","887","调味品和酱料","","","","","","","0","0"
"榛果可可酱","http://www.fieldschina.com/zh/item-889.html","http://www.fieldschina.com/zh/item-889.html","","39","39","0","","","","889","果酱&烧烤酱","","","","","","","0","0"
"美国 布鲁克林印度淡色啤酒","http://www.fieldschina.com/zh/item-902.html","http://www.fieldschina.com/zh/item-902.html","","126","126","0","","","","902","啤酒","","","","","","","0","0"
"三文鱼肚","http://www.fieldschina.com/zh/item-903.html","http://www.fieldschina.com/zh/item-903.html","","65","65","0","","","","903","海鲜类","","","","","","","0","0"
"三文鱼肚","http://www.fieldschina.com/zh/item-903.html","http://www.fieldschina.com/zh/item-903.html","","65","65","0","","","","903","鱼类","","","","","","","0","0"
"顶级帕玛森芝士（24个月）","http://www.fieldschina.com/zh/item-914.html","http://www.fieldschina.com/zh/item-914.html","","150","150","0","","","","914","安心乳品","","","","","","","0","0"
"顶级帕玛森芝士（24个月）","http://www.fieldschina.com/zh/item-914.html","http://www.fieldschina.com/zh/item-914.html","","150","150","0","","","","914","奶酪类","","","","","","","0","0"
"美国 布鲁克林啤酒","http://www.fieldschina.com/zh/item-920.html","http://www.fieldschina.com/zh/item-920.html","","126","126","0","","","","920","啤酒","","","","","","","0","0"
"古老芝士 (块) 200克","http://www.fieldschina.com/zh/item-964.html","http://www.fieldschina.com/zh/item-964.html","","60","60","0","","","","964","安心乳品","","","","","","","0","0"
"古老芝士 (块) 200克","http://www.fieldschina.com/zh/item-964.html","http://www.fieldschina.com/zh/item-964.html","","60","60","0","","","","964","奶酪类","","","","","","","0","0"
"炒鸡配料","http://www.fieldschina.com/zh/item-966.html","http://www.fieldschina.com/zh/item-966.html","","80","80","0","","","","966","烹饪时分","","","","","","","0","0"
"千层饼","http://www.fieldschina.com/zh/item-994.html","http://www.fieldschina.com/zh/item-994.html","","30","30","0","","","","994","甫田面包房","","","","","","","0","0"
"千层饼","http://www.fieldschina.com/zh/item-994.html","http://www.fieldschina.com/zh/item-994.html","","30","30","0","","","","994","Pastries and Doughs","","","","","","","0","0"
"蛋挞牛油皮 面皮（短款）","http://www.fieldschina.com/zh/item-995.html","http://www.fieldschina.com/zh/item-995.html","","30","30","0","","","","995","甫田面包房","","","","","","","0","0"
"蛋挞牛油皮 面皮（短款）","http://www.fieldschina.com/zh/item-995.html","http://www.fieldschina.com/zh/item-995.html","","30","30","0","","","","995","Pastries and Doughs","","","","","","","0","0"
"得科 蝴蝶面93# 500克","http://www.fieldschina.com/zh/item-997.html","http://www.fieldschina.com/zh/item-997.html","","40","40","0","","","","997","五谷杂粮","","","","","","","0","0"
"得科 蝴蝶面93# 500克","http://www.fieldschina.com/zh/item-997.html","http://www.fieldschina.com/zh/item-997.html","","40","40","0","","","","997","粮油谷物","","","","","","","0","0"
"宝氏 蓝莓早餐麦片","http://www.fieldschina.com/zh/item-1011.html","http://www.fieldschina.com/zh/item-1011.html","","48","48","0","","","","1011","谷物早餐","","","","","","","0","0"
"宝氏 蓝莓早餐麦片","http://www.fieldschina.com/zh/item-1011.html","http://www.fieldschina.com/zh/item-1011.html","","48","48","0","","","","1011","粮油谷物","","","","","","","0","0"
"宝氏 蔓越莓杏仁麦片","http://www.fieldschina.com/zh/item-1012.html","http://www.fieldschina.com/zh/item-1012.html","","48","48","0","","","","1012","谷物早餐","","","","","","","0","0"
"宝氏 蔓越莓杏仁麦片","http://www.fieldschina.com/zh/item-1012.html","http://www.fieldschina.com/zh/item-1012.html","","48","48","0","","","","1012","粮油谷物","","","","","","","0","0"
"宝氏香蕉麦片","http://www.fieldschina.com/zh/item-1015.html","http://www.fieldschina.com/zh/item-1015.html","","48","48","0","","","","1015","谷物早餐","","","","","","","0","0"
